Stock,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,TodayDiff,PercentageChange,Average Price,Total Traded Quantity,Turnover,No of Trades,Deliverable Qty,Dly Qt to Traded Qty,status
1,07/26/19,2386.5,2397.8,2487.55,2366.5,2466.6,2467.3,80.8,3.386,2441.18,1085566,2650058825,69472,366546,33.77,2
1,07/29/19,2467.3,2430.1,2451,2331.05,2408,2404.55,-62.75,-2.543,2397.13,936006,2243724140,70050,330897,35.35,1
1,07/30/19,2404.55,2408,2424.65,2245.3,2267.75,2258.8,-145.75,-6.061,2320.12,1582385,3671328300,100235,378929,23.95,1
1,07/31/19,2258.8,2270,2369.9,2225.6,2346.8,2356.1,97.3,4.308,2322.43,2930738,6806442439,186610,476256,16.25,2
1,08/01/19,2356.1,2335,2381,2301.4,2370.1,2368.55,12.45,0.528,2345.67,968967,2272880526,63333,101884,10.51,3
1,08/02/19,2368.55,2337,2430,2288.55,2400.75,2401.95,33.4,1.41,2368.88,2090929,4953155281,129023,382963,18.32,2
1,08/05/19,2401.95,2389.95,2435,2346,2403.25,2399.25,-2.7,-0.112,2396.95,1093274,2620525234,52649,170384,15.58,3
1,08/06/19,2399.25,2399.25,2484,2380.05,2473,2468.55,69.3,2.888,2440.78,1169931,2855542754,69641,267485,22.86,2
1,08/07/19,2468.55,2475,2528.8,2468.6,2500.5,2505.25,36.7,1.487,2506.82,1079213,2705390313,73340,256234,23.74,2
1,08/08/19,2505.25,2500.5,2629,2495,2587.95,2587.9,82.65,3.299,2561.1,1692331,4334226378,108183,671283,39.67,2
1,08/09/19,2587.9,2613.85,2641.9,2600,2620.35,2622.25,34.35,1.327,2622.45,1091395,2862133473,58934,298293,27.33,2
1,08/13/19,2622.25,2615.6,2651.05,2546.85,2562.3,2566.8,-55.45,-2.115,2614.71,1179168,3083180386,101770,443555,37.62,1
1,08/14/19,2566.8,2588.95,2647.7,2580,2632.45,2634.15,67.35,2.624,2627.38,998006,2622142823,74505,353675,35.44,2
1,08/16/19,2634.15,2561.55,2680,2547.05,2668.15,2669,34.85,1.323,2643.96,1373556,3631626117,112135,410710,29.9,2
1,08/19/19,2669,2672,2699.95,2616.2,2637,2631.5,-37.5,-1.405,2662.87,1215957,3237929378,65952,413804,34.03,1
1,08/20/19,2631.5,2655,2677.8,2631.6,2663.55,2669.25,37.75,1.435,2659.14,1017915,2706780888,72166,367532,36.11,2
1,08/21/19,2669.25,2663.8,2722,2663.55,2713,2714.25,45,1.686,2697.35,1398096,3771151170,87063,581347,41.58,2
1,08/22/19,2714.25,2713,2714.25,2606,2626,2626.25,-88,-3.242,2668.66,1102826,2943068845,62638,412446,37.4,1
1,08/23/19,2626.25,2625,2670,2612.6,2639.95,2640.2,13.95,0.531,2646.32,1202938,3183354851,106422,517904,43.05,3
1,08/26/19,2640.2,2695,2695,2557.35,2585.1,2590.95,-49.25,-1.865,2588.94,1195915,3096154654,110599,380407,31.81,1
1,08/27/19,2590.95,2638,2638,2581.4,2597,2614.45,23.5,0.907,2616.22,5531848,14472546385,243105,4299038,77.71,3
1,08/28/19,2614.45,2597.75,2626,2555,2564.9,2568.5,-45.95,-1.758,2589.5,631760,1635942261,38853,140610,22.26,1
1,08/29/19,2568.5,2564.9,2577.8,2533.3,2550,2547.75,-20.75,-0.808,2554.34,547796,1399259354,37117,145811,26.62,3
1,08/30/19,2547.75,2559.85,2579,2520.55,2557.25,2572.05,24.3,0.954,2553.32,544092,1389238544,37456,165477,30.41,3
1,09/03/19,2572.05,2571.85,2619.95,2548.95,2560.45,2557.45,-14.6,-0.568,2587.36,867231,2243842741,56924,260699,30.06,3
1,09/04/19,2557.45,2562.1,2589.25,2530.25,2568.1,2566.1,8.65,0.338,2562.47,532877,1365482784,34439,79726,14.96,3
1,09/05/19,2566.1,2574.95,2614,2567.15,2609,2605.9,39.8,1.551,2590.87,577091,1495166234,38729,274660,47.59,2
1,09/06/19,2605.9,2612.4,2670,2590.1,2653.2,2659.95,54.05,2.074,2635.64,1021359,2691938418,50571,387865,37.98,2
1,09/09/19,2659.95,2637.95,2697.7,2621,2686.25,2691.6,31.65,1.19,2665.31,619224,1650426250,39641,128653,20.78,2
1,09/11/19,2691.6,2687,2770,2680,2750,2760.15,68.55,2.547,2735.9,1063773,2910371469,52499,259074,24.35,2
1,09/12/19,2760.15,2747,2766,2720,2742,2740.75,-19.4,-0.703,2739.3,701793,1922419382,29460,318894,45.44,3
1,09/13/19,2740.75,2742,2785,2718,2771,2776.6,35.85,1.308,2757.41,855456,2358842791,40137,313270,36.62,2
1,09/16/19,2776.6,2755,2794,2722.4,2744,2738.65,-37.95,-1.367,2753.9,858330,2363755930,45463,321470,37.45,1
1,09/17/19,2738.65,2744.9,2762,2555,2567.6,2568.95,-169.7,-6.196,2640.47,1327205,3504443034,70690,345073,26,1
1,09/18/19,2568.95,2590,2617,2517,2582.1,2576.1,7.15,0.278,2571.1,1207661,3105014431,66682,102339,8.47,3
1,09/19/19,2576.1,2561,2595,2513.45,2534.9,2532.25,-43.85,-1.702,2545.04,706524,1798132498,48568,87381,12.37,1
1,09/20/19,2532.25,2535,3016.55,2532.85,2844.65,2862.9,330.65,13.058,2774.29,4283092,11882547389,231622,1483517,34.64,2
1,09/23/19,2862.9,2875,3022.9,2770.7,2833,2820.35,-42.55,-1.486,2876.92,1380382,3971242387,100004,305427,22.13,1
1,09/24/19,2820.35,2845,2845.3,2724.65,2759.3,2755.95,-64.4,-2.283,2767.55,1064290,2945477695,81177,340656,32.01,1
1,09/25/19,2755.95,2750,2750,2646.6,2699.9,2704.25,-51.7,-1.876,2698.7,1063692,2870582541,79859,285686,26.86,1
1,09/26/19,2704.25,2695,2775,2684.85,2749.45,2760.1,55.85,2.065,2740.72,1046239,2867445194,58829,242292,23.16,2
1,09/27/19,2760.1,2756.4,2778.45,2707,2727.5,2729.15,-30.95,-1.121,2737.24,679062,1858755342,39813,151051,22.24,1
1,09/30/19,2729.15,2734,2758.75,2668.2,2690,2704.75,-24.4,-0.894,2706.87,837786,2267774652,51533,245923,29.35,3
1,10/01/19,2704.75,2715.7,2738.9,2637,2677.1,2688.35,-16.4,-0.606,2693.76,865901,2332527435,55435,253950,29.33,3
1,10/03/19,2688.35,2710,2734,2655,2659,2667.45,-20.9,-0.777,2687.78,937439,2519631767,51457,301701,32.18,3
1,10/04/19,2667.45,2681.8,2715,2659,2669,2668.3,0.85,0.032,2692.81,689443,1856537432,44934,135468,19.65,3
1,10/07/19,2668.3,2649,2684,2606.3,2680.05,2674,5.7,0.214,2653.68,581314,1542623745,34310,82867,14.26,3
1,10/09/19,2674,2680,2690,2583,2599,2604.35,-69.65,-2.605,2623.08,1065595,2795143385,54338,475194,44.59,1
1,10/10/19,2604.35,2604.35,2635,2581.15,2599.4,2601.85,-2.5,-0.096,2609.24,654085,1706663716,31495,115085,17.59,3
1,10/11/19,2601.85,2614.85,2635,2567.9,2594.9,2597.85,-4,-0.154,2600.85,594047,1545027103,39357,128767,21.68,3
1,10/14/19,2597.85,2590,2628.45,2571.85,2607.8,2609.2,11.35,0.437,2600.52,708591,1842703476,39191,176801,24.95,3
1,10/15/19,2609.2,2620.15,2699.95,2610,2678,2675.7,66.5,2.549,2670.58,1011239,2700594973,47021,168589,16.67,2
1,10/16/19,2675.7,2692.4,2692.4,2592.3,2600.05,2602.35,-73.35,-2.741,2626.49,926034,2432216236,62586,266351,28.76,1
1,10/17/19,2602.35,2609,2644,2582,2631,2629.2,26.85,1.032,2605.39,1107128,2884502507,60755,403814,36.47,2
1,10/18/19,2629.2,2629,2662.05,2605.85,2645,2646.15,16.95,0.645,2640.52,1179162,3113596292,66328,505887,42.9,3
1,10/22/19,2646.15,2660,2713.45,2641.2,2670.05,2674.65,28.5,1.077,2687.97,799030,2147770720,65087,263653,33,2
1,10/23/19,2674.65,2670.05,2738,2634,2707,2712.9,38.25,1.43,2708.34,1119172,3031093664,79326,349427,31.22,2
1,10/24/19,2712.9,2730,2749.75,2650,2690.45,2696,-16.9,-0.623,2698.25,1427292,3851191607,79661,507388,35.55,3
1,10/25/19,2696,2705,2708,2630,2657.25,2657.55,-38.45,-1.426,2658.62,799469,2125486492,60065,307257,38.43,1
1,10/27/19,2657.55,2662,2691.95,2650,2672.7,2668.9,11.35,0.427,2674.88,69656,186321395.3,4252,19354,27.79,3
1,10/29/19,2668.9,2684.5,2720,2665.75,2700,2701.55,32.65,1.223,2702.24,1088620,2941707314,60080,656871,60.34,2
1,10/30/19,2701.55,2717,2717,2677,2680,2684.5,-17.05,-0.631,2697.1,739316,1994005938,62476,330374,44.69,3
1,10/31/19,2684.5,2695,2716,2689.45,2709.8,2704.2,19.7,0.734,2703.77,673886,1822031997,43091,326678,48.48,3
1,11/01/19,2704.2,2708,2759,2671.1,2705.65,2707.15,2.95,0.109,2723.85,1427332,3887836686,79308,695777,48.75,3
1,11/04/19,2707.15,2712,2714.95,2638,2641,2643.5,-63.65,-2.351,2661.72,760461,2024134241,62153,276501,36.36,1
1,11/05/19,2643.5,2659,2679,2638.05,2667.4,2665,21.5,0.813,2662.24,508321,1353274554,43173,171565,33.75,3
1,11/06/19,2665,2660,2696.9,2641,2675.15,2678.35,13.35,0.501,2675.7,601239,1608734371,37912,238972,39.75,3
1,11/07/19,2678.35,2670,2673.5,2643,2661.75,2660.85,-17.5,-0.653,2657.04,440308,1169916497,38372,151917,34.5,3
1,11/08/19,2660.85,2660.8,2692,2640.65,2641.05,2646.95,-13.9,-0.522,2669.76,444717,1187288172,32673,115631,26,3
